id,num,reference,site,longitude,latitude,MAT,MAP,SPH,SSOC,STN,SCN,sand,silt,clay,siltclay,texture,alltreatment,treatment,treatment1,treatment2,materialtype,dose,MorganicC,MorganicN,MorganicCN,MorganicPH,Mwater,Cinput,totelCinput,Ninput,orangicN,Ninput1,tillagemethod,returndepth,duration,Cinput1,experientmenttype,croptype,depth,SOC_treat,SOC_treat_SD,SOC_treat_n,SOC_con,SOC_con_SD,SOC_con_n,SOCyi,SOCvi,DSOC,Z_SOC,POC_treat,POC_treat_SD,POC_treat_n,POC_con,POC_con_SD,POC_con_n,POCyi,POCvi,DPOC,MOC_treat,MOC_treat_SD,MOC_treat_n,MOC_con,MOC_con_SD,MOC_con_n,MOCyi,MOCvi,DMOC,POCSOC_treat,POCSOC_treat_SD,POCSOC_treat_n,POCSOC_con,POCSOC_con_SD,POCSOC_con_n,POCSOCyi,POCSOCvi,MOCSOC_treat,MOCSOC_treat_SD,MOCSOC_treat_n,MOCSOC_con,MOCSOC_con_SD,MOCSOC_con_n,MOCSOCyi,MOCSOCvi,MOCPOC_treat,MOCPOC_treat_SD,MOCPOC_treat_n,MOCPOC_con,MOCPOC_con_SD,MOCPOC_con_n,MOCPOCyi,MOCPOCvi,DOC_treat,DOC_treat_SD,DOC_treat_n,DOC_con,DOC_con_SD,DOC_con_n,DOCyi,DOCvi,EOC_treat,EOC_treat_SD,EOC_treat_n,EOC_con,EOC_con_SD,EOC_con_n,EOCyi,EOCvi,MBC_treat,MBC_treat_SD,MBC_treat_n,MBC_con,MBC_con_SD,MBC_con_n,MBCyi,MBCvi,MBN_treat,MBN_treat_SD,MBN_treat_n,MBN_con,MBN_con_SD,MBN_con_n,MBNyi,MBNvi,MBCN_treat,MBCN_treat_SD,MBCN_treat_n,MBCN_con,MBCN_con_SD,MBCN_con_n,MBCNyi,MBCNvi,TN_treat,TN_treat_SD,TN_treat_n,TN_con,TN_con_SD,TN_con_n,TNyi,TNvi,TCN_treat,TCN_treat_SD,TCN_treat_n,TCN_con,TCN_con_SD,TCN_con_n,TCNyi,TCNvi,imblance_treat,imblance_treat_SD,imblance_treat_n,imblance_con,imblance_con_SD,imblance_con_n,imblanceyi,imblancevi,AN_treat,AN_treat_SD,AN_treat_n,AN_con,AN_con_SD,AN_con_n,ANyi,ANvi,TP_treat,TP_treat_SD,TP_treat_n,TP_con,TP_con_SD,TP_con_n,AP_treat,AP_treat_SD,AP_treat_n,AP_con,AP_con_SD,AP_con_n,APyi,APvi,AK_treat,AK_treat_SD,AK_treat_n,AK_con,AK_con_SD,AK_con_n,AKyi,AKvi,pH_treat,pH_treat_SD,pH_treat_n,pH_con,pH_con_SD,pH_con_n,pHyi,pHvi,BD_treat,BD_treat_SD,BD_treat_n,BD_con,BD_con_SD,BD_con_n,BDyi,BDvi,yield_treat,yield_treat_SD,yield_treat_n,yield_con,yield_con_SD,yield_con_n,yieldyi,yieldvi,Dyield
2574,197,"Zhao et al., 2022","Funiu Mountain, Henan,China",113.28,34.17,15,1000,6.8,9.28,0.89,10.42696629,43.4,29.5,27.1,56.6,,IF-NF,NPK-CK,FR,N,,,,,,,,,,225,,,,,9,,field,rice wheat,0-20,10.02257336,0.632054176,3,6.997742664,0.361173815,3,0.359252265,0.002213614,3.0248307,,4.334085779,0.993227991,3,3.16027088,0.451467269,3,0.315852949,0.024308508,1.173814898,4.334085779,1.173814898,3,3.656884876,0.541760722,3,0.169899037,0.031766189,0.677200903,0.432432432,0.043243243,3,0.451612903,0.04516129,3,-0.043399316,0.006666667,0.432432432,0.043243243,3,0.522580645,0.052258065,3,-0.189353228,0.006666667,1,0.1,3,1.157142857,0.115714286,3,-0.145953913,0.006666667,,,,,,,,,,,,,,,,,200.4535147,7.256235828,3,109.7505669,10.88435374,3,0.602372156,0.003715256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,197,"Zhao et al., 2022","Funiu Mountain, Henan,China",113.28,34.17,15,1000,6.8,9.28,0.89,10.42696629,43.4,29.5,27.1,56.6,,COM-NF,NM-CK,OM,NOM,,9.78,310,23,13.47826087,,,3,,225,,225,,,9,27,field,rice wheat,0-20,15.1241535,0.632054176,3,6.997742664,0.361173815,3,0.770705415,0.001470128,8.126410835,,6.546275395,0.361173815,3,3.16027088,0.451467269,3,0.7282385,0.007817386,3.386004515,5.733634312,0.361173815,3,3.656884876,0.541760722,3,0.449737932,0.008638627,2.076749436,0.432835821,0.043283582,3,0.451612903,0.04516129,3,-0.042466915,0.006666667,0.379104478,0.037910448,3,0.522580645,0.052258065,3,-0.320967483,0.006666667,0.875862069,0.087586207,3,1.157142857,0.115714286,3,-0.278500569,0.006666667,,,,,,,,,,,,,,,,,337.414966,19.95464853,3,109.7505669,10.88435374,3,1.123103309,0.004444303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,198,"WANG et al., 2021","Yangling, china",108,34.28,13,562,8.62,7.33,0.94,7.79787234,24.71,43.67,31.62,75.29,,IF-NF,NP-CK,CF,N,,,,,,,,,,135,,,,,25,,field,wheat,0-10,13.67,1.367,3,12.29,1.229,3,0.106417727,0.006666667,1.38,,3.91,0.391,3,3.02,0.302,3,0.258280543,0.006666667,0.89,9.76,0.976,3,9.27,0.927,3,0.051509021,0.006666667,0.49,0.286027798,0.02860278,3,0.245728234,0.024572823,3,0.151862815,0.006666667,0.713972202,0.07139722,3,0.754271766,0.075427177,3,-0.054908706,0.006666667,2.496163683,0.249616368,3,3.069536424,0.306953642,3,-0.206771522,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,0.127,3,0.96,0.096,3,0.279838895,0.006666667,10.76377953,1.076377953,3,12.80208333,1.280208333,3,-0.173421168,0.006666667,,,,,,,,,,,,,,,,,,,,,,,39.49,3.949,3,7.38,0.738,3,1.677273837,0.006666667,269.81,26.981,3,201.89,20.189,3,0.289995013,0.006666667,8.11,0.811,3,8.1,0.81,3,0.001233806,0.006666667,1.15,0.115,3,1.36,0.136,3,-0.167722757,0.006666667,,,,,,,,,
2578,198,"WANG et al., 2021","Yangling, china",108,34.28,13,562,8.62,7.33,0.94,7.79787234,24.71,43.67,31.62,75.29,,COM-NF,NPKM-CK,MCF,NOM,dairy manure,8.4,,11.3,,,,,,40.5,94.92,135.42,,,25,,field,wheat,0-10,17.6,1.76,3,12.29,1.229,3,0.359112978,0.006666667,5.31,,5.61,0.561,3,3.02,0.302,3,0.619293888,0.006666667,2.59,11.99,1.199,3,9.27,0.927,3,0.257289589,0.006666667,2.72,0.31875,0.031875,3,0.245728234,0.024572823,3,0.26018091,0.006666667,0.68125,0.068125,3,0.754271766,0.075427177,3,-0.101823389,0.006666667,2.137254902,0.21372549,3,3.069536424,0.306953642,3,-0.362004299,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.17,3,0.96,0.096,3,0.571450246,0.006666667,10.35294118,1.035294118,3,12.80208333,1.280208333,3,-0.212337267,0.006666667,,,,,,,,,,,,,,,,,,,,,,,121.23,12.123,3,7.38,0.738,3,2.798915929,0.006666667,462.23,46.223,3,201.89,20.189,3,0.828339608,0.006666667,7.93,0.793,3,8.1,0.81,3,-0.021211026,0.006666667,1.13,0.113,3,1.36,0.136,3,-0.185267067,0.006666667,,,,,,,,,
2580,198,"WANG et al., 2022","Tianshui, china",104.08,34.08,11.5,500,8.54,9.14,0.82,11.14634146,32.76,39.2,28.04,67.24,,IF-NF,NP-CK,CF,N,,,,,,,,,,150,,,,,35,,field,wheat rape,0-10,13.92,1.392,3,12.17,1.217,3,0.134352748,0.006666667,1.75,,4.86,0.486,3,4.3,0.43,3,0.122423415,0.006666667,0.56,9.06,0.906,3,7.88,0.788,3,0.139541216,0.006666667,1.18,0.349137931,0.034913793,3,0.353327855,0.035332786,3,-0.011929333,0.006666667,0.650862069,0.065086207,3,0.647493837,0.064749384,3,0.005188468,0.006666667,1.864197531,0.186419753,3,1.83255814,0.183255814,3,0.017117801,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,0.129,3,1.18,0.118,3,0.08912778,0.006666667,10.79069767,1.079069767,3,10.31355932,1.031355932,3,0.045224968,0.006666667,,,,,,,,,,,,,,,,,,,,,,,18.28,1.828,3,6.05,0.605,3,1.105749294,0.006666667,143.68,14.368,3,158.23,15.823,3,-0.096461066,0.006666667,8.11,0.811,3,8.21,0.821,3,-0.012255055,0.006666667,1.13,0.113,3,1.1,0.11,3,0.026907453,0.006666667,,,,,,,,,
2581,198,"WANG et al., 2022","Tianshui, china",104.08,34.08,11.5,500,8.54,9.14,0.82,11.14634146,32.76,39.2,28.04,67.24,,COM-NF,NPKM-CK,MCF,NOM,animal manure with bedding soil,30,,2.97,,,,,,150,89.1,239.1,,,35,,field,wheat rape,0-10,15.43,1.543,3,12.17,1.217,3,0.237339759,0.006666667,3.26,,5.53,0.553,3,4.3,0.43,3,0.251572793,0.006666667,1.23,9.9,0.99,3,7.88,0.788,3,0.228206853,0.006666667,2.02,0.358392741,0.035839274,3,0.353327855,0.035332786,3,0.014233033,0.006666667,0.641607259,0.064160726,3,0.647493837,0.064749384,3,-0.009132906,0.006666667,1.790235081,0.179023508,3,1.83255814,0.183255814,3,-0.02336594,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,0.145,3,1.18,0.118,3,0.206049118,0.006666667,10.64137931,1.064137931,3,10.31355932,1.031355932,3,0.031290641,0.006666667,,,,,,,,,,,,,,,,,,,,,,,41.49,4.149,3,6.05,0.605,3,1.925394162,0.006666667,205.13,20.513,3,158.23,15.823,3,0.259594254,0.006666667,8.02,0.802,3,8.21,0.821,3,-0.023414502,0.006666667,1.16,0.116,3,1.1,0.11,3,0.053109825,0.006666667,,,,,,,,,
2583,198,"WANG et al., 2022","Pingliang, china",107.5,35.27,9.5,474,8.2,5.2,0.95,5.473684211,35.86,38.79,25.35,64.14,,IF-NF,NP-CK,CF,N,,,,,,,,,,90,,,,,37,,field,wheat,0-10,12.62,1.262,3,9.36,0.936,3,0.298837567,0.006666667,3.26,,4.23,0.423,3,3.2,0.32,3,0.279051183,0.006666667,1.03,8.39,0.839,3,6.17,0.617,3,0.307341683,0.006666667,2.22,0.33518225,0.033518225,3,0.341880342,0.034188034,3,-0.019786383,0.006666667,0.66481775,0.066481775,3,0.659188034,0.065918803,3,0.008504116,0.006666667,1.983451537,0.198345154,3,1.928125,0.1928125,3,0.028290499,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1,3,0.86,0.086,3,0.15082289,0.006666667,12.62,1.262,3,10.88372093,1.088372093,3,0.148014677,0.006666667,,,,,,,,,,,,,,,,,,,,,,,29.6,2.96,3,4.81,0.481,3,1.817077277,0.006666667,137.21,13.721,3,167.94,16.794,3,-0.202094174,0.006666667,8.15,0.815,3,8.21,0.821,3,-0.007334996,0.006666667,1.29,0.129,3,1.11,0.111,3,0.150282203,0.006666667,,,,,,,,,
2584,198,"WANG et al., 2022","Pingliang, china",107.5,35.27,9.5,474,8.2,5.2,0.95,5.473684211,35.86,38.79,25.35,64.14,,COM-NF,NPKM-CK,MCF,NOM,animal manure with bedding soil,75,,0.53,,,,,,90,39.75,129.75,,,37,,field,wheat,0-10,16.25,1.625,3,9.36,0.936,3,0.551647618,0.006666667,6.89,,7.26,0.726,3,3.2,0.32,3,0.819229019,0.006666667,4.06,8.99,0.899,3,6.17,0.617,3,0.376414011,0.006666667,2.82,0.446769231,0.044676923,3,0.341880342,0.034188034,3,0.267581401,0.006666667,0.553230769,0.055323077,3,0.659188034,0.065918803,3,-0.175233608,0.006666667,1.238292011,0.123829201,3,1.928125,0.1928125,3,-0.442815008,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,0.148,3,0.86,0.086,3,0.542864978,0.006666667,10.97972973,1.097972973,3,10.88372093,1.088372093,3,0.008782641,0.006666667,,,,,,,,,,,,,,,,,,,,,,,76.21,7.621,3,4.81,0.481,3,2.762795604,0.006666667,400.78,40.078,3,167.94,16.794,3,0.869805876,0.006666667,7.98,0.798,3,8.21,0.821,3,-0.028414512,0.006666667,1.06,0.106,3,1.11,0.111,3,-0.046091107,0.006666667,,,,,,,,,
2586,198,"WANG et al., 2021","Yangling, china",108,34.28,13,562,8.62,7.33,0.94,7.79787234,24.71,43.67,31.62,75.29,,IF-NF,NP-CK,CF,N,,,,,,,,,,135,,,,,25,,field,wheat,10月20日,14,1.4,3,12,1.2,3,0.15415068,0.006666667,2,,3.32,0.332,3,3.22,0.322,3,0.030583423,0.006666667,0.1,10.71,1.071,3,8.78,0.878,3,0.198701477,0.006666667,1.93,0.237142857,0.023714286,3,0.268333333,0.026833333,3,-0.123567256,0.006666667,0.765,0.0765,3,0.731666667,0.073166667,3,0.044550797,0.006666667,3.225903614,0.322590361,3,2.726708075,0.272670807,3,0.168118053,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.109,3,0.83,0.083,3,0.272507274,0.006666667,12.8440367,1.28440367,3,14.45783133,1.445783133,3,-0.118356595,0.006666667,,,,,,,,,,,,,,,,,,,,,,,22.66,2.266,3,5.96,0.596,3,1.335530775,0.006666667,171.17,17.117,3,167.94,16.794,3,0.019050442,0.006666667,8.08,0.808,3,8.23,0.823,3,-0.018394142,0.006666667,1.37,0.137,3,1.45,0.145,3,-0.056752817,0.006666667,,,,,,,,,
2587,198,"WANG et al., 2021","Yangling, china",108,34.28,13,562,8.62,7.33,0.94,7.79787234,24.71,43.67,31.62,75.29,,COM-NF,NPKM-CK,MCF,NOM,dairy manure,8.4,,11.3,,,,,,40.5,94.92,135.42,,,25,,field,wheat,10月20日,17.14,1.714,3,12,1.2,3,0.356508263,0.006666667,5.14,,5.14,0.514,3,3.22,0.322,3,0.46767172,0.006666667,1.92,12,1.2,3,8.78,0.878,3,0.312430242,0.006666667,3.22,0.299883314,0.029988331,3,0.268333333,0.026833333,3,0.111163457,0.006666667,0.700116686,0.070011669,3,0.731666667,0.073166667,3,-0.044078021,0.006666667,2.33463035,0.233463035,3,2.726708075,0.272670807,3,-0.155241478,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,0.136,3,0.83,0.083,3,0.493814278,0.006666667,12.60294118,1.260294118,3,14.45783133,1.445783133,3,-0.137306015,0.006666667,,,,,,,,,,,,,,,,,,,,,,,106.91,10.691,3,5.96,0.596,3,2.886916878,0.006666667,337.72,33.772,3,167.94,16.794,3,0.698610377,0.006666667,7.86,0.786,3,8.23,0.823,3,-0.045999408,0.006666667,1.35,0.135,3,1.45,0.145,3,-0.071458964,0.006666667,,,,,,,,,
2589,198,"WANG et al., 2022","Tianshui, china",104.08,34.08,11.5,500,8.54,9.14,0.82,11.14634146,32.76,39.2,28.04,67.24,,IF-NF,NP-CK,CF,N,,,,,,,,,,150,,,,,35,,field,wheat rape,10月20日,13.73,1.373,3,13.04,1.304,3,0.051561663,0.006666667,0.69,,4.19,0.419,3,3.84,0.384,3,0.087228367,0.006666667,0.35,9.54,0.954,3,9.7,0.97,3,-0.0166324,0.006666667,-0.16,0.305171158,0.030517116,3,0.294478528,0.029447853,3,0.035666704,0.006666667,0.694828842,0.069482884,3,0.743865031,0.074386503,3,-0.068194063,0.006666667,2.276849642,0.227684964,3,2.526041667,0.252604167,3,-0.103860767,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,0.126,3,1.12,0.112,3,0.117783036,0.006666667,10.8968254,1.08968254,3,11.64285714,1.164285714,3,-0.066221372,0.006666667,,,,,,,,,,,,,,,,,,,,,,,12.29,1.229,3,4.53,0.453,3,0.998063984,0.006666667,130.74,13.074,3,155,15.5,3,-0.170214499,0.006666667,8.05,0.805,3,8.25,0.825,3,-0.024541109,0.006666667,1.15,0.115,3,1.23,0.123,3,-0.067252227,0.006666667,,,,,,,,,
2590,198,"WANG et al., 2022","Tianshui, china",104.08,34.08,11.5,500,8.54,9.14,0.82,11.14634146,32.76,39.2,28.04,67.24,,COM-NF,NPKM-CK,MCF,NOM,animal manure with bedding soil,30,,2.97,,,,,,150,89.1,239.1,,,35,,field,wheat rape,10月20日,15.23,1.523,3,13.04,1.304,3,0.15524561,0.006666667,2.19,,5.57,0.557,3,3.84,0.384,3,0.371922687,0.006666667,1.73,9.66,0.966,3,9.7,0.97,3,-0.004132237,0.006666667,-0.04,0.365725542,0.036572554,3,0.294478528,0.029447853,3,0.216677077,0.006666667,0.634274458,0.063427446,3,0.743865031,0.074386503,3,-0.159377848,0.006666667,1.734290844,0.173429084,3,2.526041667,0.252604167,3,-0.376054925,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,0.142,3,1.12,0.112,3,0.237328186,0.006666667,10.72535211,1.072535211,3,11.64285714,1.164285714,3,-0.082082576,0.006666667,,,,,,,,,,,,,,,,,,,,,,,35.99,3.599,3,4.53,0.453,3,2.072519183,0.006666667,171.17,17.117,3,155,15.5,3,0.099232098,0.006666667,7.98,0.798,3,8.25,0.825,3,-0.033274789,0.006666667,1.15,0.115,3,1.23,0.123,3,-0.067252227,0.006666667,,,,,,,,,
2592,198,"WANG et al., 2022","Pingliang, china",107.5,35.27,9.5,474,8.2,5.2,0.95,5.473684211,35.86,38.79,25.35,64.14,,IF-NF,NP-CK,CF,N,,,,,,,,,,90,,,,,37,,field,wheat,10月20日,13.97,1.397,3,12.44,1.244,3,0.115995086,0.006666667,1.53,,4.4,0.44,3,3.73,0.373,3,0.165196307,0.006666667,0.67,9.55,0.955,3,8.75,0.875,3,0.087487454,0.006666667,0.8,0.31496063,0.031496063,3,0.299839228,0.029983923,3,0.049201221,0.006666667,0.683607731,0.068360773,3,0.703376206,0.070337621,3,-0.028507632,0.006666667,2.170454545,0.217045455,3,2.345844504,0.23458445,3,-0.077708853,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.095,3,0.85,0.085,3,0.111225635,0.006666667,14.70526316,1.470526316,3,14.63529412,1.463529412,3,0.004769451,0.006666667,,,,,,,,,,,,,,,,,,,,,,,17.14,1.714,3,2.63,0.263,3,1.874431067,0.006666667,121.04,12.104,3,133.98,13.398,3,-0.101569466,0.006666667,8.09,0.809,3,8.24,0.824,3,-0.018371613,0.006666667,1.45,0.145,3,1.47,0.147,3,-0.013698844,0.006666667,,,,,,,,,
2593,198,"WANG et al., 2022","Pingliang, china",107.5,35.27,9.5,474,8.2,5.2,0.95,5.473684211,35.86,38.79,25.35,64.14,,COM-NF,NPKM-CK,MCF,NOM,animal manure with bedding soil,75,,0.53,,,,,,90,39.75,129.75,,,37,,field,wheat,10月20日,19.76,1.976,3,12.44,1.244,3,0.462742605,0.006666667,7.32,,8.39,0.839,3,3.73,0.373,3,0.810632287,0.006666667,4.66,11.68,1.168,3,8.75,0.875,3,0.288824277,0.006666667,2.93,0.424595142,0.042459514,3,0.299839228,0.029983923,3,0.347889682,0.006666667,0.591093117,0.059109312,3,0.703376206,0.070337621,3,-0.173918328,0.006666667,1.392133492,0.139213349,3,2.345844504,0.23458445,3,-0.52180801,0.006666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,0.145,3,0.85,0.085,3,0.534082486,0.006666667,13.62758621,1.362758621,3,14.63529412,1.463529412,3,-0.071339881,0.006666667,,,,,,,,,,,,,,,,,,,,,,,52.9,5.29,3,2.63,0.263,3,3.001419493,0.006666667,332.87,33.287,3,133.98,13.398,3,0.910061488,0.006666667,8.01,0.801,3,8.24,0.824,3,-0.028309583,0.006666667,1.33,0.133,3,1.47,0.147,3,-0.100083459,0.006666667,,,,,,,,,
